weight,humidity,temperature,prod_id
1036.804889,34.32549535,67.89382633,137
958.1485426,27.52001422,67.66227131,138
967.2824735,35.33585807,72.02153283,139
958.7401017,42.55066038,69.860769,140
985.6136471,35.90497803,65.70706113,141
950.5191862,35.69890361,71.12024168,142
973.6810571,41.11931637,73.61984084,143
1024.017352,31.84516312,72.52018112,144
1033.707596,38.65251655,73.72582726,145
1038.447309,40.08626519,68.02325196,146
977.3938394,25.35506736,67.53888306,147
1033.394222,29.65071598,66.309869,148
1032.807351,37.15259295,66.87561554,149
1029.74936,25.95718284,66.57338875,150
983.8548579,39.77630977,66.20495642,151
1049.354208,25.36875695,74.312122,152
995.0045405,43.93099642,65.49133487,153
1007.285472,44.94793776,66.49812133,154
1027.735559,39.1400506,71.05219937,155
1010.892818,40.50568513,72.43079168,156
1045.786238,29.74426992,72.41113729,157
1037.663092,38.24083438,68.82780621,158
959.6756027,31.24021912,70.56106123,159
1034.602851,31.83716065,71.58258696,160
1007.123545,29.9966274,65.87133355,161
1027.665614,41.18934126,68.25600869,162
971.0814187,42.83626062,67.56798219,163
989.1104939,27.49196525,70.05943442,164
1031.30352,33.60770669,71.230216,165
1042.680374,26.87336874,66.3195995,166
970.2835746,34.17421369,65.09815007,167
1027.771136,40.08636468,71.31440977,168
1034.387684,33.01545062,71.86011744,169
963.9936539,40.83878794,67.40764483,170
1035.006006,26.45951698,66.50721187,171
1028.907562,31.41685078,66.91775241,172
966.9402325,37.88168799,66.78498213,173
1044.933186,36.02802222,69.11786237,174
1047.516264,44.57348708,73.53435882,175
976.3189498,29.10054993,65.66906022,176
1022.183396,33.23013719,69.15702233,177
1036.497794,31.99901546,73.62126396,178
959.4936749,39.36396721,68.52443899,179
1014.11941,26.66953668,67.05248147,180
1043.448169,27.66047612,66.99808118,181
975.1866659,39.21896774,70.62373975,182
962.2363056,42.71923045,69.26189637,183
974.0592293,39.99146005,67.05577113,184
1025.273947,34.47987106,68.55194854,185
1039.750396,38.12865754,74.62440814,186
1036.789862,35.74224369,68.29256126,187
1029.885835,44.80789536,66.27024538,188
962.7822757,26.67289711,66.43001756,189
1038.197573,35.45481975,74.19051373,190
983.3742356,26.6407881,74.32666892,191
969.7803412,44.41076671,65.13551266,192
1036.774423,27.91917967,65.63369964,193
988.8726417,32.94712106,65.89584239,194
1019.44629,44.62121819,74.97880964,195
956.8276042,26.60435438,68.33278279,196
959.6387962,29.38909637,74.1931971,197
971.5173424,39.38027251,68.37063176,198
973.5647901,42.10769895,70.93262348,199
984.5568225,33.71900064,66.08558058,200
959.5480001,34.07484642,70.11938668,201
994.6059159,40.60293939,74.08121984,202
1004.121297,35.46221047,66.89327683,203
1048.160807,27.16445611,68.86356561,204
955.1527701,36.64974455,65.49678029,205
964.7032581,38.56938078,65.13424224,206
1012.035485,35.20755012,71.39350019,207
1027.506175,40.31452143,67.55127817,208
1018.583349,29.42876543,65.79287949,209
990.654341,35.40798206,73.87115868,210
1012.645569,33.66402281,74.27024978,211
987.8682122,40.54069082,72.0160486,212
984.9452787,32.93664038,70.01985632,213
1027.087323,37.99957542,72.92187077,214
998.6156478,43.54561276,68.36419444,215
1005.047952,34.83110599,74.72042198,216
993.2258365,31.29443914,72.91459488,217
1006.875949,43.36386192,69.76065052,218
990.1382816,41.05370078,68.82642153,219
1008.491262,35.38705695,73.92003886,220
983.2514646,31.01221121,66.80660894,221
992.3348369,32.59870441,71.22932924,222
1000.907424,38.01730448,74.80484828,223
1001.795492,25.33539414,66.03356676,224
1021.443875,40.64770747,67.43857659,225
988.9239798,33.93421872,70.27724091,226
991.0486617,38.95840181,65.65688203,227
1025.446408,36.19262444,66.4693699,228
1000.043901,33.06910976,70.34958673,229
991.6707131,27.73351849,67.30883657,230
985.8291894,31.97819764,71.50530193,231
987.0460876,44.52257148,74.23091612,232
1008.664946,31.68675103,70.44694812,233
1008.944423,30.17373955,74.69461586,234
1002.302567,42.86553312,68.87905479,235
987.4678832,30.50823263,74.80782384,236
1039.008626,34.20720218,73.15777274,237
1002.432838,40.67292463,72.23017746,238
950.4772299,38.74622487,67.0319135,239
1041.904964,29.68597314,69.56883173,240
953.0614755,26.5698826,66.65576801,241
998.9254987,41.28632201,66.4257116,242
1012.326165,35.24730913,66.32455909,243
1000.347529,41.14525451,69.90039608,244
1025.758337,37.91609319,74.3950557,245
1041.382261,27.86379138,68.88564957,246
976.0033966,32.28577505,65.78676223,247
975.8247432,31.88348131,66.56812347,248
974.7510498,35.84035928,65.19879248,249
1001.843905,41.20231559,72.79514362,250
977.0159861,37.76216118,67.95217257,251
1016.061735,41.01470127,68.46232792,252
993.9204323,31.58388437,71.17532458,253
996.0069306,42.74438607,69.66751819,254
1047.070092,41.29812877,73.22425487,255
1036.219104,32.043951,70.46850436,256
982.2475776,42.42540088,70.69120406,257
970.6586301,27.36945504,70.60636946,258
1002.230045,37.13568516,67.84668211,259
1030.345349,44.52998532,73.02384665,260
950.6386899,36.7130342,68.57066782,261
1030.182779,34.82059008,70.07703461,262
996.8095848,28.72261724,74.15335526,263
963.9697373,32.50885265,72.79821214,264
1046.896022,36.17186935,65.65671373,265
1000.72608,25.88509893,67.81199485,266
1027.058632,28.72629754,73.89679492,267
984.3178464,35.09235158,66.55363917,268
1012.680423,29.34480369,66.11751247,269
1007.900359,38.62490099,74.95465859,270
963.4786642,38.99025725,67.39821721,271
1034.883954,44.98673537,65.33669249,272
978.9504737,30.74041372,72.24424446,273
1002.293906,29.372786,66.7184835,274
972.4148782,28.19681489,73.31289757,275
1011.07621,38.5248634,65.46418548,276
1014.327523,27.51000025,74.88865197,277
1027.631249,38.17125231,74.20460182,278
1041.212217,29.71122439,68.27477811,279
1015.498391,35.13484616,65.1112305,280
1032.271584,43.13778665,68.59311377,281
1023.624325,41.87901984,74.12759383,282
1039.925323,27.32395198,71.45425297,283
1042.865047,27.45088044,69.10012846,284
991.3936156,27.27964221,68.53515704,285
953.0341121,30.42645564,68.60431893,286
998.6265462,25.91553228,72.55669259,287
991.1571716,26.00220807,70.03700408,288
1011.363767,37.81853262,67.27984732,289
950.0442166,34.90252462,72.15334004,290
1005.502407,30.91957012,65.33605364,291
972.047967,41.26704787,69.92464288,292
1035.976122,28.10630192,72.49322857,293
975.616763,28.82526587,71.22346153,294
1047.588703,38.06128428,69.70816468,295
1040.866039,39.64085648,65.00410895,296
1043.907563,31.34085983,69.49592239,297
966.2536497,39.0553044,74.58489129,298
967.0861137,35.04589656,74.57886861,299
1029.899499,33.9283309,73.33727619,300
951.2208027,29.04961348,72.5616629,301
960.8418159,34.95350983,69.44667808,302
1038.470303,36.89671656,66.0000663,303
1011.209073,33.38496169,74.45300775,304
976.526609,29.13163935,68.53230199,305
992.7424645,29.23492347,67.96274366,306
969.5938599,40.59238407,67.99871653,307
977.9260787,39.23883972,69.98157671,308
976.1733356,37.09001693,68.37864993,309
950.3718633,40.30923808,68.55297608,310
1010.923672,44.2381112,69.50334891,311
960.6220528,28.24396491,65.02387875,312
975.4694533,27.48027248,72.19544547,313
1024.05683,43.68961358,70.8696313,314
988.7128319,29.58032022,71.30470131,315
1005.850525,28.44739381,73.16511295,316
1037.094,27.59002901,72.90448712,317
984.3361458,36.47722249,70.29169236,318
1008.646028,39.67267793,69.27370215,319
950.1795149,27.41501672,68.6669573,320
957.2616683,38.63449354,69.85254005,321
1028.929484,31.29793645,69.475518,322
960.7945787,40.4059835,69.19664473,323
951.5930371,39.55892833,68.81104094,324
998.6641756,44.30841718,66.32498907,325
1032.781125,33.13393782,73.24676781,326
962.8202295,40.71014053,67.38726324,327
955.8793829,29.49839706,66.72991275,328
1009.198646,26.00650825,72.54407493,329
1026.20598,31.97704355,73.71660982,330
1039.147632,29.99348455,68.53750353,331
971.1547504,33.6413248,69.56338732,332
1021.434156,42.13754024,69.37996411,333
985.5758519,30.79665931,69.86849002,334
1038.67716,41.93419323,65.01557343,335
1021.297388,25.65906601,74.87509527,336
1001.181214,36.85838176,69.13063448,337
1046.813106,31.9751076,69.26878833,338
1018.172376,39.55170525,70.76662604,339
975.9381588,30.92943282,65.30493844,340
965.1623313,39.06305475,69.26707402,341
1010.887767,40.49856337,71.43325505,342
963.0258173,25.29386877,70.84189211,343
977.0219587,28.37561038,73.87109877,344
1029.312905,33.25106498,65.64464023,345
989.8780379,30.10390297,65.77667271,346
962.220386,32.41432998,66.16888747,347
954.9780629,30.6744399,65.13987281,348
975.5536501,34.65846838,65.61470639,349
969.0281753,41.38425277,66.36590909,350
961.8524167,35.12479122,65.98943865,351
1024.260463,33.2017283,65.65501773,352
1011.935966,41.48245269,74.13278548,353
1034.86804,32.00177978,68.16987773,354
965.5661483,39.5783133,65.66535831,355
1006.255087,34.02879481,73.29598075,356
998.2059371,36.91004051,71.3252086,357
1003.974909,43.93921149,69.64116106,358
954.7453466,27.7901758,69.80462714,359
1004.420265,30.7647198,65.37478719,360
954.8943138,25.51094056,65.18566003,361
994.6917597,42.27621478,73.91102617,362
995.9054641,32.57803009,72.59241334,363
984.4551448,42.10560023,74.74202211,364
987.7473921,39.16917917,72.29396848,365
1044.242986,40.8750976,73.12224739,366
1040.551834,33.77825642,73.02218148,367
972.7225827,36.23190738,69.15128102,368
953.23061,26.70147346,69.40946543,369
1006.380989,41.95594888,67.95395378,370
995.3178403,35.56871085,68.63754786,371
977.5105065,28.94089143,66.97981743,372
1037.624907,31.45084989,67.73839462,373
985.4828287,29.70556585,66.31008181,374
994.3933182,33.2222954,71.92181254,375
1013.475721,34.9998723,69.22189764,376
993.1348146,39.51789059,71.5438579,377
994.0268459,31.07885239,74.35324799,378
1046.983881,35.92013241,65.27139497,379
1004.845559,37.43849755,65.17283802,380
1001.175438,35.81420418,66.46135788,381
994.1639797,44.29220577,65.14997061,382
1000.09045,30.53697636,66.47968243,383
1047.787834,30.83735367,69.12462014,384
999.4690016,38.33449938,74.7207438,385
952.0286973,26.48529538,68.97031735,386
1005.512986,35.40150254,68.1555001,387
966.0943195,29.27629558,71.41419004,388
1046.2277,26.12103761,67.78038943,389
1035.28982,36.60499569,72.85203195,390
1001.084306,29.36244868,70.48885206,391
1031.430441,43.24923187,72.82872579,392
982.4033199,26.12972383,66.42000927,393
979.5506843,40.20638668,72.12955744,394
997.3510682,44.36125215,74.69273863,395
960.7972722,27.21340889,65.1412547,396
1010.970703,26.95078258,69.88325835,397
980.4319625,32.20421446,68.15412492,398
987.7102784,32.27443501,72.84850564,399
968.041977,38.47281757,66.96896531,400
1007.29587,30.87985475,65.45858403,401
1042.77992,28.01081598,65.32667583,402
969.0197981,44.4352044,65.90561574,403
979.9365479,28.70976952,72.3658025,404
975.5658022,25.60890557,73.19852118,405
1046.451645,30.60628204,71.44995354,406
999.6500925,44.22788123,66.84225467,407
966.7022341,26.54713352,69.00371372,408
964.1368979,25.78416096,69.92590608,409
1047.830253,41.46388253,67.89671981,410
990.3035069,25.09325121,71.36345978,411
1009.661913,40.18043346,71.74124775,412
1008.21918,41.82074536,66.04838249,413
1048.520801,26.72697299,71.06632699,414
1022.087074,32.47177899,70.68548571,415
971.7859159,36.45309938,68.84976407,416
978.6717951,39.21350195,65.57533463,417
999.8327386,39.59312614,67.79083677,418
1028.679047,35.35290714,69.39694676,419
980.8142858,38.64368874,66.98261561,420
959.6216714,38.27429837,72.27894284,421
1015.858381,36.947342,66.61335084,422
1027.671786,35.72886603,67.29754043,423
975.1714832,39.29749797,65.77359494,424
1024.002118,36.25075793,65.73000759,425
1029.479644,32.94908921,66.8331046,426
1002.038637,33.86863018,65.97318317,427
1003.56914,29.55053402,66.30802655,428
1025.749432,37.45995287,74.944091,429
981.4154871,28.50878695,74.15814378,430
1038.066648,33.62930909,70.07753967,431
1024.238793,41.12279523,66.79980651,432
1019.533933,44.89845876,70.33194752,433
976.8320713,40.32170779,65.2640694,434
1024.886949,34.00726026,65.2005372,435
1012.865638,32.25895705,67.1168536,436
962.2683438,30.05438901,65.43041239,437
983.1201257,39.78109723,73.70421955,438
1024.494632,32.95434472,65.42146758,439
956.7272239,29.18049619,74.56926948,440
995.9082868,37.55270215,70.8099715,441
1012.859096,27.89403716,73.44919841,442
995.4764457,41.51929447,71.50155227,443
966.2413041,27.22871936,73.80563119,444
992.4458757,32.85350524,67.11740582,445
1041.247886,30.35579573,66.5769907,446
968.0495551,37.30722793,68.83556851,447
1041.338859,31.47292438,69.46944127,448
992.7896685,32.84427306,68.87687392,449
956.6892767,33.75683128,70.02989158,450
1032.906571,38.99533415,67.21268816,451
1030.17278,40.32383726,69.97130801,452
983.2250048,40.97042305,71.38329658,453
966.2110259,26.40480638,65.99266965,454
984.9986528,33.48670037,71.44915719,455
1004.587194,30.48063668,66.06124535,456
975.2095742,44.71145788,68.77243327,457
1010.018901,25.51762174,71.29615521,458
1047.117691,40.07645289,67.38297886,459
970.5953218,44.71066728,70.05731974,460
1012.236069,33.26588914,74.3414755,461
967.7481544,28.95165677,71.57492503,462
959.4232781,27.28190616,65.09108429,463
1035.597098,28.38183978,68.74813205,464
991.908381,40.57498766,67.60182044,465
959.6909986,31.96810606,68.22875926,466
1000.630861,35.5599348,69.76221737,467
1015.652267,40.22171759,73.71243325,468
1031.789584,40.95943458,72.88402042,469
1009.346395,29.751905,73.33032227,470
978.0502506,42.71780127,71.345352,471
1017.868971,38.01718388,68.02678627,472
1039.978728,38.70485503,74.50712943,473
954.5300137,32.40382145,65.42393422,474
957.2631898,39.64231411,73.52755106,475
954.2673593,37.39686417,72.18097659,476
1033.707401,29.60774982,70.72568224,477
1049.250848,42.59787429,70.1002593,478
963.9943777,44.54825486,66.77976202,479
989.094799,33.40965232,69.72493123,480
964.8703825,29.34929253,65.9474075,481
1017.070475,43.23225075,74.79331884,482
987.0082345,32.91220661,73.39574448,483
962.4382103,25.71654146,66.87863322,484
985.3843487,37.70706259,70.16869936,485
988.6740028,34.57852457,74.2931245,486
1031.154564,39.40352867,66.99254789,487
1022.718218,27.04907275,71.22891991,488
957.9564416,41.8245455,68.34282705,489
1015.166595,33.57468398,69.37123491,490
1047.563993,41.91707924,69.14067214,491
1029.821599,32.70886178,65.12225428,492
953.3480596,41.1451582,67.8161341,493
1010.362257,34.58627888,73.35215805,494
1033.175629,44.09006352,73.82703562,495
1015.977368,42.50062504,68.70002521,496
1004.972285,37.85181252,72.32480306,497
1028.300039,29.26016052,70.87493858,498
977.6811264,26.89689675,70.87287222,499
1007.893897,31.94155657,73.54447139,500
1048.91333,44.69519879,71.48213078,501
1029.567058,30.42090862,70.72507986,502
971.9097634,34.94724714,70.09771799,503
991.379292,39.46642981,66.0624013,504
1021.050864,40.23892141,73.83387047,505
998.3905842,41.72527753,74.44057275,506
1048.827194,41.96914013,66.78199269,507
970.6296666,38.14775616,74.39880071,508
1047.201195,34.13304193,66.51707547,509
983.4329685,38.45013267,71.37119125,510
954.9959703,44.3323912,73.90991213,511
972.213844,27.15973211,65.42796364,512
975.6767234,33.43311852,65.6883089,513
1036.442587,43.49993741,71.68910311,514
1022.162711,35.95254299,71.36127956,515
1001.358716,38.21481516,69.9852113,516
1003.343467,42.48118186,73.57797819,517
997.1539277,26.16057292,67.27374453,518
991.0699393,25.607303,68.63304049,519
982.2735552,39.82528173,72.25975774,520
978.920688,44.2303833,70.04613653,521
991.0099521,43.47958801,74.73792373,522
998.1640766,26.02940434,71.60255419,523
1029.501726,26.12833298,67.85120016,524
974.0357757,38.06884001,66.5184757,525
1013.730754,28.06845108,68.7411867,526
1032.817127,33.49119446,72.40185256,527
1014.809557,28.55259482,71.50671615,528
990.5560949,30.63776142,72.61544362,529
1002.159095,26.3657348,65.6103462,530
1023.238482,39.34994653,67.11489466,531
986.8103998,42.71715943,66.79698247,532
996.328678,30.10754105,69.65869046,533
1039.095286,42.38266573,71.5470732,534
1032.52462,34.08663089,70.6513881,535
1015.282733,26.39877551,69.70995076,536
1032.460158,27.7716488,74.60728961,537
951.3948555,41.26991982,71.51937386,538
951.9686956,31.14214401,74.45189679,539
1005.450141,35.75386273,68.10764349,540
988.4740486,32.20824589,72.45533139,541
971.5574163,37.91057428,70.19848211,542
987.5374259,25.4525694,70.57459483,543
1025.564363,37.93315785,67.73846435,544
1028.007983,27.786282,72.52905768,545
975.4960583,30.07426442,73.28136823,546
960.0645012,27.81218023,66.57746569,547
993.5358337,33.31698823,74.9951875,548
1005.319286,31.41313592,68.726925,549
977.6494864,44.76236538,69.87132813,550
1047.826213,30.38330854,70.2762082,551
995.5791556,40.7258704,65.98789875,552
1003.582391,30.54651582,68.50127536,553
1037.111854,29.57907863,71.69123317,554
994.9013236,44.80771489,74.30675221,555
1025.047365,42.23141652,70.63005991,556
1021.525717,40.56146471,72.11343809,557
950.6410308,44.16887366,69.84692637,558
960.511156,25.54389747,66.12288911,559
989.5027895,33.49260452,70.91660389,560
1045.478771,25.51503057,72.05437228,561
966.9064927,37.69405849,73.59445735,562
996.6983526,27.0160162,68.99283201,563
1020.513216,37.66039321,68.04330214,564
1041.973105,44.19499297,72.35464833,565
1028.435648,34.55933132,65.41253727,566
950.2590842,42.52235667,74.10552376,567
1043.843374,39.0541021,66.14323404,568
1033.208851,42.65859167,72.59166663,569
1024.40538,27.53849715,68.28052262,570
1028.304331,39.00300799,69.29681478,571
956.5562683,42.13358587,73.39446207,572
991.9836825,33.67505587,65.98554959,573
1002.426849,29.20742515,74.99799629,574
982.5581839,42.655874,69.63200795,575
984.7412978,30.43249826,69.68654697,576
1025.453241,28.19957407,66.15307381,577
1033.01842,25.21313214,68.48103388,578
1049.837693,41.8934341,65.57810632,579
1009.971873,29.53126057,67.43699208,580
1035.506876,39.09747812,70.32711227,581
1036.639619,33.88690021,72.6214584,582
983.4284185,37.84051582,74.26099256,583
1038.281942,44.07273529,71.76669179,584
1047.700069,41.53074154,72.21832468,585
999.0969356,33.66295423,71.00001959,586
1029.958053,31.75716796,68.75710233,587
1009.64855,27.17822276,72.86872771,588
965.983695,29.47024786,72.63985073,589
979.4521064,31.48260871,73.62848912,590
1032.419404,27.13842905,70.92930399,591
959.3039587,41.17003901,71.21114606,592
995.9381621,33.38147503,69.3563932,593
967.0041645,40.74526749,66.99088287,594
1029.69492,25.04093995,66.46699179,595
968.1952034,39.35002966,74.57531263,596
962.0438348,36.10113232,73.9758604,597
979.106066,32.92145731,73.09342305,598
1005.906983,38.32373587,70.7432073,599
1034.704506,40.31491575,74.9771105,600
953.2461907,37.01742994,72.70709006,601
1023.89087,33.3161761,74.71199548,602
972.4715978,35.00968516,73.28427606,603
1043.274326,39.2748079,65.49531614,604
982.4677944,28.16234143,73.96578543,605
1036.917873,34.27526617,74.66630892,606
1046.203714,26.52975998,65.51370496,607
967.7109444,26.51700726,71.23311019,608
1032.775169,39.95871192,72.46214887,609
1034.464039,40.49487271,67.00482814,610
964.5012236,36.42679781,68.16941145,611
961.7933559,33.33907757,72.01141899,612
1034.139187,28.63139397,72.82674245,613
980.5135215,28.60716483,68.87851057,614
1004.259561,39.56910446,73.26683868,615
968.4692045,39.68704609,68.52262281,616
976.2440845,39.3482121,66.74315301,617
987.0318167,42.20037362,72.59225992,618
1006.458769,27.41090134,68.96321643,619
990.2790858,38.79517807,67.61309983,620
965.9218143,34.6434446,70.28843619,621
1042.590512,32.89227964,69.9462211,622
1025.747793,34.1519244,73.43497023,623
955.7015007,40.09049261,66.4856083,624
1030.006556,31.23927537,73.98845953,625
965.1014364,32.58434507,69.09392753,626
960.1560367,30.25951731,74.99851417,627
997.0612795,39.83927438,68.64856471,628
1002.262209,30.49082007,74.85877783,629
975.6673985,35.86255613,68.7395357,630
1036.938953,42.70067532,65.29663802,631
976.6601429,32.81691152,68.71414394,632
1048.740304,42.68854796,67.84291814,633
1024.024025,30.90178172,66.03980949,634
968.2607934,26.71026467,66.88417348,635
959.5932721,25.17731634,65.67254055,636
1025.966522,36.93429745,67.15718585,637
999.3808495,27.91867547,66.68042839,638
993.5917083,43.76962738,71.12086269,639
1006.391345,28.74296827,69.84374229,640
983.220229,41.81498514,74.2431474,641
1001.459563,35.40021438,69.6123392,642
1004.89475,44.87620089,67.41488005,643
994.3084398,34.03859799,71.87718771,644
1034.658395,35.8459279,67.74256975,645
961.0469521,40.25235607,65.04783226,646
1003.99489,37.52819026,70.28800436,647
1032.077293,31.8806411,67.38427724,648
982.7181589,35.5059777,68.60929114,649
953.4843573,28.05307496,66.17684125,650
1002.399951,31.01009856,72.15641493,651
966.3529365,42.23794263,73.35574163,652
976.9695045,25.89261143,69.11553157,653
984.1419812,27.816953,68.18236171,654
1029.951166,28.49828676,66.34984464,655
1020.238742,30.46499925,74.23881364,656
967.0066777,35.45504396,74.52593366,657
1019.055089,30.12377643,70.8336001,658
990.2954362,30.72218058,72.0545898,659
988.2133716,35.75664362,67.58286343,660
1037.360732,31.65034669,72.74351429,661
1001.697957,34.75817326,67.98170302,662
1042.182331,29.58240415,72.49191946,663
1021.928087,36.02553039,66.70322873,664
1000.168167,40.32498732,67.7704394,665
988.8218656,42.85247377,73.97973223,666
1023.9481,40.94199913,74.13137422,667
1025.637834,27.38600787,70.79390252,668
1023.995301,27.84055732,71.20960746,669
967.0701479,28.99760923,65.55301222,670
982.166605,26.20839548,67.39523826,671
1049.874749,29.0666378,65.12324056,672
1038.459358,26.74640127,67.29524865,673
995.752629,44.74392951,74.08921673,674
998.7494667,32.51904801,73.60589987,675
997.2851519,40.88342174,68.4977818,676
960.3018944,34.59771506,67.71696018,677
952.348725,32.16746919,66.16305684,678
1028.313816,26.18506932,69.08311796,679
1005.057117,32.29488922,74.47507935,680
1002.035641,38.36319662,74.2936084,681
1038.729446,39.33898382,71.11107261,682
972.6703457,28.4116401,73.17978338,683
1032.5416,27.29630741,70.0737057,684
1045.428496,25.02180945,67.1536086,685
1031.079918,37.49982856,68.97257048,686
993.4707364,42.60271056,70.21323438,687
1030.129038,36.53201622,72.26144068,688
1004.586913,39.47612025,69.41017062,689
986.6900012,38.11994496,72.10173118,690
969.379188,37.52987882,73.98598167,691
958.6719119,35.11409414,73.07414957,692
1006.762102,37.96601626,67.44844654,693
1010.043609,44.83109145,68.37468748,694
979.2462569,40.58626789,74.78540959,695
975.2214798,42.93494311,73.76879121,696
1045.611644,29.24731729,73.89918492,697
993.0694907,36.28628038,68.4807155,698
986.86282,36.62544833,74.4597414,699
993.3189042,25.3334462,71.85287697,700
